iter	Accuracy	MultiClass
899	0.8147809494	0.6229807588
900	0.8147809494	0.6227166436
901	0.8149399698	0.6224775694
902	0.81501948	0.6222204424
903	0.8150592351	0.6219855611
904	0.8150592351	0.6217232706
905	0.8149399698	0.6214680847
906	0.8150989902	0.6212188777
907	0.8150592351	0.6209337978
908	0.8150592351	0.6206541532
909	0.8150989902	0.6203891839
910	0.8151387453	0.6201350074
911	0.8151387453	0.6198787345
912	0.8151387453	0.6196199381
913	0.8151387453	0.619362151
914	0.8151785004	0.6191234263
915	0.8152182555	0.6188538369
916	0.8152182555	0.6186036204
917	0.8152580107	0.6183468816
918	0.8152977658	0.6180647136
919	0.8153375209	0.617839344
920	0.815377276	0.617602871
921	0.8154170311	0.6173261382
922	0.8154170311	0.6170841911
923	0.8156555617	0.6168236476
924	0.8158543373	0.6165770805
925	0.8160531128	0.6163321828
926	0.8160531128	0.616093691
927	0.8160928679	0.6158518992
928	0.816132623	0.6156073121
929	0.8161723782	0.6153708002
930	0.8162121333	0.6151438778
931	0.8161723782	0.6149031342
932	0.816132623	0.6146441048
933	0.8161723782	0.6143989742
934	0.816132623	0.6141550859
935	0.8162121333	0.6139061506
936	0.8162916435	0.6136542259
937	0.8163313986	0.6133932554
938	0.8163711537	0.6131658282
939	0.8164109088	0.6129315681
940	0.8164109088	0.6126784399
941	0.8163711537	0.6124416174
942	0.8163313986	0.6122075903
943	0.8162916435	0.6119680502
944	0.8163313986	0.6117375172
945	0.8162518884	0.6115069453
946	0.8163313986	0.611291204
947	0.8163313986	0.611052751
948	0.8163711537	0.610827925
949	0.8163711537	0.6105996825
950	0.8163313986	0.6103729153
951	0.816490419	0.6101380729
952	0.8165301741	0.6098800529
953	0.8164109088	0.6096435023
954	0.816490419	0.6094215492
955	0.8165301741	0.6091973444
956	0.8165699292	0.608955902
957	0.8165699292	0.6087245148
958	0.8165699292	0.6085053958
959	0.8165699292	0.6082590617
960	0.8165699292	0.6080435145
961	0.8166096843	0.6078014121
962	0.8166494395	0.607567579
963	0.8166891946	0.6073425589
964	0.8167289497	0.6071114435
965	0.8166891946	0.6068816869
966	0.8167289497	0.6066297234
967	0.8168084599	0.606384321
968	0.816848215	0.6061598444
969	0.8168084599	0.6059491501
970	0.8168084599	0.6057431146
971	0.816848215	0.6055003134
972	0.8168084599	0.6052681498
973	0.8166891946	0.6050444885
974	0.8166494395	0.6048266895
975	0.8166096843	0.6046151022
976	0.8166494395	0.6043624787
977	0.8166891946	0.6041289563
978	0.8167289497	0.6039144184
979	0.8168084599	0.60370023
980	0.8168084599	0.6034714829
981	0.8168084599	0.6032602062
982	0.8169277252	0.6030292461
983	0.8169674803	0.6028083412
984	0.8170867456	0.6025726835
985	0.817206011	0.6023329493
986	0.8172457661	0.6021214397
987	0.817206011	0.6019065525
988	0.817206011	0.6016737677
989	0.8172457661	0.6014667228
990	0.8173252763	0.6012537767
991	0.8172457661	0.6010233213
992	0.817206011	0.6008039694
993	0.817206011	0.600595721
994	0.8172855212	0.6003825032
995	0.8173252763	0.6001780206
996	0.8173650314	0.5999729945
997	0.8173252763	0.5997445579
998	0.8173650314	0.5995326989
999	0.8173252763	0.5993128034
1000	0.8173650314	0.5990998962
1001	0.8174047865	0.5989013536
1002	0.8174047865	0.5986849134
1003	0.8174047865	0.5984779462
1004	0.8174047865	0.5982684554
1005	0.8174047865	0.5980309341
1006	0.8174047865	0.5978349927
1007	0.8174445416	0.5976371877
1008	0.8174445416	0.5974210193
1009	0.8176035621	0.5972088497
1010	0.8174445416	0.5969990095
1011	0.8175638069	0.5967944881
1012	0.8176433172	0.5965863562
1013	0.8176433172	0.596386183
1014	0.8176433172	0.596166637
1015	0.8177625825	0.5959451886
1016	0.8178023376	0.5957429578
1017	0.817961358	0.5955450363
1018	0.8180011131	0.5953293726
1019	0.817961358	0.595123803
1020	0.8179216029	0.594917884
1021	0.8179216029	0.5946877392
1022	0.817961358	0.5944838389
1023	0.8179216029	0.59426142
1024	0.817961358	0.5940446692
1025	0.8180408683	0.5938399537
1026	0.8181203785	0.5936478946
1027	0.8181998887	0.5934393356
1028	0.8180408683	0.5932429282
1029	0.8180806234	0.5930448127
1030	0.8180806234	0.5928424654
1031	0.8181203785	0.5926228806
1032	0.8181203785	0.5924164956
1033	0.8181601336	0.5922142648
1034	0.8182396438	0.5920154116
1035	0.8182793989	0.5917998256
1036	0.818319154	0.5915918489
1037	0.8183986642	0.5913969557
1038	0.8184781744	0.5911952296
1039	0.8185974398	0.5909875635
1040	0.8185576847	0.5907602916
1041	0.8185576847	0.590574056
1042	0.8185974398	0.5903779593
1043	0.8186371949	0.5901848908
1044	0.8185974398	0.5899571918
1045	0.8187167051	0.5897885044
1046	0.8187167051	0.5895943876
1047	0.8187962153	0.5893857121
1048	0.8189552357	0.5891764931
1049	0.819034746	0.5889733305
1050	0.8190745011	0.5887648492
1051	0.8191142562	0.588570383
1052	0.8191540113	0.5883632993
1053	0.8190745011	0.5881768307
1054	0.8189949909	0.5879803846
1055	0.819034746	0.5877990407
1056	0.8191540113	0.5875998769
1057	0.8191540113	0.5874056437
1058	0.8191937664	0.5872032964
1059	0.8192732766	0.5869978821
1060	0.8192335215	0.5867960007
1061	0.8192732766	0.586582977
1062	0.8192732766	0.5863785721
1063	0.8192732766	0.5861806506
1064	0.8192732766	0.5859832727
1065	0.8193130317	0.5857829054
1066	0.8193527868	0.585588284
1067	0.8193130317	0.5854011166
1068	0.8193130317	0.5852195398
1069	0.8193130317	0.5850058561
1070	0.8193527868	0.5848213676
1071	0.8194720522	0.5846326861
1072	0.8193925419	0.5844341435
1073	0.8194322971	0.5842310586
1074	0.8193925419	0.5840515394
1075	0.8194720522	0.5838585485
1076	0.8194720522	0.5836629565
1077	0.8195118073	0.5834634433
1078	0.8195118073	0.5832754607
1079	0.8195913175	0.5830789369
1080	0.8196310726	0.5828935166
1081	0.8195913175	0.5826795611
1082	0.8196310726	0.5825041572
1083	0.8196708277	0.5823355862
1084	0.8197105828	0.5821373154
1085	0.8196708277	0.5819582233
1086	0.8196708277	0.5817828194
1087	0.8197105828	0.5815929344
1088	0.8197105828	0.5814054176
1089	0.8197503379	0.5812252385
1090	0.8198298481	0.5810363241
1091	0.8198696032	0.5808323462
1092	0.8199093584	0.5806465376
1093	0.8199093584	0.5804274187
1094	0.8198696032	0.5802244502
1095	0.8198696032	0.5800415146
1096	0.8199093584	0.5798489508
1097	0.8198298481	0.5796655881
1098	0.8198298481	0.5794800125
1099	0.8198298481	0.5793016192
1100	0.8198696032	0.5791232259
1101	0.8198696032	0.5789382327
1102	0.8198696032	0.57875685
1103	0.8199093584	0.5785472039
1104	0.8199491135	0.5783715671
1105	0.8199888686	0.5782026079
1106	0.8199888686	0.5780277475
1107	0.8199888686	0.5778615448
1108	0.8199888686	0.5776685927
1109	0.8199491135	0.577488103
1110	0.8199888686	0.5773033815
1111	0.8200286237	0.5771253764
1112	0.8199888686	0.5769227186
1113	0.8200286237	0.576754924
1114	0.8200286237	0.5765749002
1115	0.8200683788	0.5764110656
1116	0.8201081339	0.5762401653
1117	0.8200683788	0.5760669355
1118	0.8200683788	0.5758845046
1119	0.8200286237	0.5757001325
1120	0.8200683788	0.575525078
1121	0.8200683788	0.5753493247
1122	0.8201876441	0.5751750079
1123	0.8201876441	0.5749961099
1124	0.8202273992	0.5748200072
1125	0.8201876441	0.5746552021
1126	0.8202273992	0.5744853499
1127	0.820147889	0.5743102178
1128	0.8201876441	0.5741152081
1129	0.8201876441	0.5739453948
1130	0.820147889	0.5737855591
1131	0.8201876441	0.5736104658
1132	0.8201876441	0.5734358384
1133	0.8202671543	0.5732619874
1134	0.8203466645	0.5730839435
1135	0.8203069094	0.5729147514
1136	0.8203069094	0.5727185382
1137	0.8203069094	0.5725496954
1138	0.8203069094	0.5723702927
1139	0.8203069094	0.5722017994
1140	0.8203864197	0.5720376543
1141	0.8202671543	0.5718680351
1142	0.8204261748	0.5716842842
1143	0.8204261748	0.5715147038
1144	0.8204261748	0.571354014
1145	0.8204261748	0.5711713113
1146	0.8204659299	0.5709992074
1147	0.8204261748	0.57082656
1148	0.8204659299	0.5706513502
1149	0.8205454401	0.5704635616
1150	0.820505685	0.5702836931
1151	0.8206249503	0.5701357373
1152	0.8205851952	0.5699743486
1153	0.8205851952	0.569795373
1154	0.8205851952	0.5696416325
1155	0.8207044605	0.5694776815
1156	0.8205454401	0.5693055388
1157	0.8205851952	0.5691357643
1158	0.8205454401	0.5689657957
1159	0.820505685	0.5688038247
1160	0.8204261748	0.5686123868
1161	0.8204261748	0.5684526287
1162	0.8204659299	0.5682792824
1163	0.8204659299	0.5681203785
1164	0.8204659299	0.5679518463
1165	0.8205454401	0.567761146
1166	0.820505685	0.5675985927
1167	0.820505685	0.5674305264
1168	0.820505685	0.5672747283
1169	0.820505685	0.5671305384
1170	0.8204659299	0.5669717509
1171	0.820505685	0.5668017046
1172	0.8206249503	0.5666487018
1173	0.8205851952	0.5664955437
1174	0.8206249503	0.5663294186
1175	0.8205454401	0.5661703982
1176	0.8205454401	0.5660234906
1177	0.8205454401	0.565872429
1178	0.8205454401	0.5657062262
1179	0.8207044605	0.5655617257
1180	0.8206647054	0.5654150511
1181	0.8205851952	0.5652542448
1182	0.8206249503	0.5651027173
1183	0.8206249503	0.5649344569
1184	0.8205851952	0.5647840164
1185	0.8205851952	0.5646229771
1186	0.8205851952	0.5644605791
1187	0.8205454401	0.5643102939
1188	0.8206249503	0.5641516617
1189	0.8206647054	0.5639979601
1190	0.8205851952	0.5638529549
1191	0.8205851952	0.5637063967
1192	0.8205454401	0.5635561504
1193	0.8205851952	0.5634038075
1194	0.8206249503	0.5632520083
1195	0.8206249503	0.563097336
1196	0.8206249503	0.5629463909
1197	0.8206249503	0.5627760728
1198	0.8207442156	0.5626157324
1199	0.8208237258	0.5624669225
1200	0.8208237258	0.5623044856
1201	0.8208237258	0.5621605675
1202	0.820863481	0.5619939377
1203	0.820863481	0.5618409348
1204	0.8208237258	0.5616880873
1205	0.8208237258	0.5615155952
1206	0.820863481	0.5613485383
1207	0.8209429912	0.5612024072
1208	0.8209429912	0.5610449786
1209	0.8210622565	0.5609004004
1210	0.8210622565	0.5607330718
1211	0.8211417667	0.560587523
1212	0.8211815218	0.5604443037
1213	0.8212212769	0.5602867974
1214	0.821261032	0.5601458686
1215	0.821261032	0.5600031152
1216	0.8213007872	0.5598366018
1217	0.821261032	0.5596844531
1218	0.8214200525	0.5595277233
1219	0.8214200525	0.5593796899
1220	0.8213802974	0.5592459822
1221	0.8214598076	0.5591067617
1222	0.8214598076	0.5589563989
1223	0.8214598076	0.5588073949
1224	0.8214598076	0.5586418521
1225	0.8215393178	0.5585034081
1226	0.8215393178	0.5583516476
1227	0.8215790729	0.5582050895
1228	0.8215790729	0.5580607054
1229	0.8215393178	0.5578879804
1230	0.8215393178	0.5577542727
1231	0.8215790729	0.5576120628
1232	0.821618828	0.5574751329
1233	0.8215790729	0.557314443
1234	0.8216585831	0.5571763096
1235	0.8216585831	0.5570305667
1236	0.8217380933	0.5568906085
1237	0.8218573587	0.556729414
1238	0.8218573587	0.5565899217
1239	0.8219368689	0.5564503518
1240	0.8219368689	0.5563031725
1241	0.8218573587	0.5561568084
1242	0.8218573587	0.5560241491
1243	0.8218176036	0.5558895873
1244	0.8217778485	0.5557457856
1245	0.8217778485	0.5556136698
1246	0.8218573587	0.5554664517
1247	0.8218573587	0.5553277747
1248	0.8218176036	0.5551817212
1249	0.8218971138	0.5550313584
1250	0.8218573587	0.5548787826
1251	0.8218971138	0.5547370386
1252	0.8219368689	0.5545749123
1253	0.8220163791	0.5544176001
1254	0.8220561342	0.5542872313
1255	0.8220958893	0.5541415661
1256	0.8220958893	0.5540102267
1257	0.8220958893	0.5538588545
1258	0.8220958893	0.5537001446
1259	0.8221356444	0.5535572747
1260	0.8221356444	0.5534284976
1261	0.8221356444	0.5532977406
1262	0.8221356444	0.5531358861
1263	0.8221753995	0.5530014408
1264	0.8221753995	0.5528586485
1265	0.8222549098	0.5527184574
1266	0.8222946649	0.5525762475
1267	0.8222946649	0.5524419187
1268	0.82233442	0.5523067358
1269	0.82233442	0.5521640988
1270	0.8222549098	0.5520277512
1271	0.8222549098	0.5518973436
1272	0.8222151546	0.5517366538
1273	0.8223741751	0.5515868345
1274	0.82233442	0.5514296776
1275	0.8223741751	0.5512932523
1276	0.82233442	0.5511649412
1277	0.8223741751	0.5510381829
1278	0.8223741751	0.5508841707
1279	0.8223741751	0.5507537242
1280	0.8224536853	0.5506127955
1281	0.8224536853	0.5504895314
1282	0.8224139302	0.5503635496
1283	0.8224139302	0.5502071303
1284	0.8224934404	0.5500584757
1285	0.8224934404	0.5499197599
1286	0.8225331955	0.5497846547
1287	0.8225729506	0.5496276142
1288	0.8224536853	0.5494750773
1289	0.8225331955	0.5493543755
1290	0.8225331955	0.5492283549
1291	0.8225331955	0.5491128554
1292	0.8225331955	0.5489918819
1293	0.8225331955	0.5488465661
1294	0.8225331955	0.5487238455
1295	0.8224934404	0.548596039
1296	0.8225331955	0.5484480444
1297	0.8225331955	0.548305718
1298	0.8225331955	0.5481857151
1299	0.8225331955	0.5480502992
1300	0.8225331955	0.5479228033
1301	0.8226524608	0.5477731005
1302	0.8226524608	0.5476415282
1303	0.8226127057	0.5475012594
1304	0.8226922159	0.5473588554
1305	0.8226524608	0.5472297289
1306	0.8226922159	0.5470996319
1307	0.8227319711	0.546964449
1308	0.8227717262	0.5468399425
1309	0.8228512364	0.546719396
1310	0.8228512364	0.5465968695
1311	0.8228512364	0.5464611431
1312	0.8228512364	0.5463458766
1313	0.8227717262	0.546203162
1314	0.8228114813	0.5460821884
1315	0.8229307466	0.5459439385
1316	0.8228909915	0.545821179
1317	0.8230102568	0.5456950808
1318	0.8230102568	0.5455743014
1319	0.8230500119	0.5454589572
1320	0.823089767	0.5453155049
1321	0.823089767	0.5451795067
1322	0.8231692773	0.5450325604
1323	0.8231692773	0.5448746658
1324	0.8231295221	0.544735057
1325	0.8232090324	0.5445937401
1326	0.8232487875	0.5444591007
1327	0.8233282977	0.5443163472
1328	0.8233282977	0.5441813973
1329	0.823447563	0.5440400026
1330	0.823447563	0.5439158068
1331	0.8234873181	0.5437862532
1332	0.8234078079	0.5436579033
1333	0.823447563	0.5435380944
1334	0.8234873181	0.5434210808
1335	0.8234873181	0.5432810838
1336	0.8234873181	0.5431542868
1337	0.8235270732	0.5430378556
1338	0.8235668283	0.5429165714
1339	0.8236065834	0.5427917155
1340	0.8236860937	0.5426752843
1341	0.8236463386	0.5425481767
1342	0.8236065834	0.5424173808
1343	0.8236463386	0.5422871673
1344	0.8237258488	0.5421611079
1345	0.8236860937	0.5420230909
1346	0.8237258488	0.5418850351
1347	0.8236860937	0.541766158
1348	0.8237656039	0.5416317515
1349	0.823805359	0.5415034015
1350	0.8237258488	0.5413828939
1351	0.8237258488	0.5412536898
1352	0.8236860937	0.5411143916
1353	0.8237656039	0.5409973004
1354	0.8237656039	0.5408708527
1355	0.8238451141	0.5407300793
1356	0.823805359	0.5405882188
1357	0.8238848692	0.5404612276
1358	0.8238848692	0.5403377693
1359	0.8238848692	0.5402008394
1360	0.823805359	0.5400809141
1361	0.8238451141	0.5399563299
1362	0.8238451141	0.539833687
1363	0.823805359	0.5397146546
1364	0.8239246243	0.5395913128
1365	0.8239246243	0.5394456476
1366	0.8239246243	0.5393184623
1367	0.8238848692	0.5391940723
1368	0.8239246243	0.5390622282
1369	0.8240041345	0.5389512711
1370	0.8239643794	0.5388270752
1371	0.8240438896	0.5387133616
1372	0.8240438896	0.538602288
1373	0.8240836447	0.5384750639
1374	0.8242029101	0.538359875
1375	0.8242029101	0.5382459673
1376	0.8243221754	0.5381410278
1377	0.8243221754	0.538000992
1378	0.8242426652	0.5378885596
1379	0.8242824203	0.5377519014
1380	0.8243619305	0.5376143891
1381	0.8243619305	0.5374934544
1382	0.8243619305	0.537376169
1383	0.8244811958	0.5372421897
1384	0.8244811958	0.5371118209
1385	0.8244414407	0.5369736874
1386	0.8245209509	0.5368594303
1387	0.8245607061	0.5367261886
1388	0.8247197265	0.5365868127
1389	0.8247197265	0.5364699156
1390	0.8247197265	0.5363510774
1391	0.8247197265	0.5362322003
1392	0.8247992367	0.5361051315
1393	0.8247594816	0.5359860602
1394	0.8247594816	0.5358714925
1395	0.8247197265	0.5357646895
1396	0.8247197265	0.5356430948
1397	0.8247594816	0.5355231306
1398	0.8247594816	0.5354107759
1399	0.8247197265	0.5352821929
1400	0.8247992367	0.5351689841
1401	0.8247992367	0.5350450211
1402	0.8247992367	0.5349253675
1403	0.8248787469	0.5348066846
1404	0.824918502	0.5346798487
1405	0.8248787469	0.5345599622
1406	0.8248389918	0.534445938
1407	0.8248389918	0.534331448
1408	0.8247992367	0.5342209567
1409	0.8247992367	0.5340992067
1410	0.8249582571	0.5339745061
1411	0.8249582571	0.5338774089
1412	0.824918502	0.5337415272
1413	0.8249582571	0.5336223395
1414	0.824918502	0.5335080048
1415	0.8250377674	0.5333959994
1416	0.8250377674	0.5332726576
1417	0.8250377674	0.5331665534
1418	0.8251967878	0.5330336223
1419	0.8251570327	0.5329193263
1420	0.8251570327	0.5328167939
1421	0.8251570327	0.5326807957
1422	0.8251967878	0.5325689068
1423	0.8252365429	0.5324626085
1424	0.825276298	0.5323516902
1425	0.8253160531	0.5322393742
1426	0.825276298	0.5321257771
1427	0.825276298	0.5320155188
1428	0.8253955633	0.5319101134
1429	0.8253558082	0.5317887516
1430	0.8253558082	0.5316771733
1431	0.8253955633	0.5315734373
1432	0.8254353184	0.5314650813
1433	0.8254353184	0.5313506689
1434	0.8253955633	0.5312288413
1435	0.8253955633	0.5311240182
1436	0.8253558082	0.5310228446
1437	0.8253558082	0.5309186815
1438	0.8253955633	0.5308065985
1439	0.8253558082	0.5307079872
1440	0.8254353184	0.530611123
1441	0.8254353184	0.5304919353
1442	0.8254353184	0.5303804346
1443	0.8254750735	0.5302591117
1444	0.8255148287	0.5301474946
1445	0.8255943389	0.5300398374
1446	0.825634094	0.5299381591
1447	0.8255943389	0.5298273961
1448	0.825634094	0.5297240871
1449	0.8255943389	0.5296205064
1450	0.8255148287	0.5295098987
1451	0.8255943389	0.5293892746
1452	0.8255545838	0.5292705916
1453	0.8255148287	0.5291445322
1454	0.825634094	0.5290322551
1455	0.8256738491	0.5289199779
1456	0.8255545838	0.5288210949
1457	0.8255148287	0.5287206977
1458	0.8255545838	0.5286159135
1459	0.8255943389	0.5285211845
1460	0.8255545838	0.5284128285
1461	0.825634094	0.5282930585
1462	0.8256738491	0.5281821402
1463	0.8255545838	0.5280566631
1464	0.8257136042	0.527934059
1465	0.8257931144	0.5278383983
1466	0.8257931144	0.5277281011
1467	0.8258726246	0.5276161734
1468	0.8259123797	0.5275184162
1469	0.8258726246	0.5273999274
1470	0.8258726246	0.5272923867
1471	0.8258726246	0.5271768484
1472	0.8258726246	0.5270543608
1473	0.8259123797	0.5269453836
1474	0.8259521348	0.5268429676
1475	0.8258726246	0.5267302635
1476	0.8259521348	0.5266321957
1477	0.8260316451	0.5265207338
1478	0.8259123797	0.5264093108
1479	0.82599189	0.5263163677
1480	0.8261509104	0.5262074294
1481	0.8260714002	0.5260908041
1482	0.8261111553	0.5259947163
1483	0.8262304206	0.5259022003
1484	0.8263099308	0.5257989302
1485	0.8261906655	0.5256955436
1486	0.8261906655	0.5255915747
1487	0.8261906655	0.5254733964
1488	0.8262701757	0.5253692333
1489	0.8262304206	0.5252588974
1490	0.8262701757	0.5251672743
1491	0.8262701757	0.5250560454
1492	0.8263496859	0.524943613
1493	0.8263099308	0.5248302876
1494	0.826389441	0.5247237175
1495	0.826389441	0.524617691
1496	0.8264291962	0.5245036668
1497	0.8264689513	0.5243778015
1498	0.8265087064	0.5242744537
1499	0.8265882166	0.5241670295
