iter	Passed	Remaining
3222	68676	37864
3223	68696	37842
3224	68717	37820
3225	68738	37799
3226	68758	37778
3227	68780	37756
3228	68799	37734
3229	68821	37713
3230	68842	37691
3231	68864	37670
3232	68886	37649
3233	68906	37628
3234	68928	37607
3235	68948	37584
3236	68968	37562
3237	68989	37541
3238	69010	37519
3239	69030	37498
3240	69050	37475
3241	69072	37454
3242	69092	37433
3243	69113	37411
3244	69136	37391
3245	69157	37369
3246	69180	37349
3247	69204	37329
3248	69227	37308
3249	69247	37287
3250	69268	37265
3251	69291	37245
3252	69311	37223
3253	69332	37201
3254	69353	37180
3255	69375	37159
3256	69395	37137
3257	69416	37116
3258	69437	37094
3259	69458	37072
3260	69478	37051
3261	69499	37029
3262	69519	37007
3263	69539	36985
3264	69559	36963
3265	69581	36942
3266	69602	36920
3267	69624	36900
3268	69645	36878
3269	69666	36857
3270	69687	36835
3271	69708	36814
3272	69728	36792
3273	69749	36770
3274	69770	36749
3275	69790	36727
3276	69811	36705
3277	69831	36683
3278	69856	36664
3279	69877	36642
3280	69911	36628
3281	69940	36611
3282	69968	36593
3283	69991	36572
3284	70014	36552
3285	70037	36531
3286	70058	36510
3287	70081	36489
3288	70103	36469
3289	70123	36447
3290	70144	36425
3291	70164	36403
3292	70186	36382
3293	70208	36361
3294	70231	36341
3295	70254	36320
3296	70275	36299
3297	70295	36277
3298	70315	36255
3299	70336	36233
3300	70356	36211
3301	70376	36190
3302	70395	36167
3303	70416	36145
3304	70436	36124
3305	70457	36102
3306	70480	36082
3307	70501	36060
3308	70524	36040
3309	70546	36019
3310	70567	35997
3311	70605	35984
3312	70635	35968
3313	70659	35947
3314	70680	35926
3315	70703	35905
3316	70727	35886
3317	70749	35865
3318	70771	35844
3319	70790	35821
3320	70811	35800
3321	70832	35778
3322	70853	35757
3323	70873	35735
3324	70892	35712
3325	70912	35690
3326	70933	35669
3327	70953	35647
3328	70974	35625
3329	70994	35604
3330	71015	35582
3331	71035	35560
3332	71056	35538
3333	71077	35517
3334	71098	35496
3335	71118	35474
3336	71140	35452
3337	71160	35430
3338	71179	35408
3339	71200	35387
3340	71222	35366
3341	71246	35346
3342	71283	35332
3343	71307	35312
3344	71330	35292
3345	71351	35270
3346	71376	35250
3347	71396	35228
3348	71418	35208
3349	71439	35186
3350	71459	35164
3351	71481	35143
3352	71502	35122
3353	71523	35100
3354	71544	35079
3355	71565	35057
3356	71586	35036
3357	71607	35014
3358	71628	34993
3359	71650	34972
3360	71671	34950
3361	71690	34928
3362	71711	34906
3363	71731	34885
3364	71752	34863
3365	71773	34841
3366	71795	34821
3367	71816	34799
3368	71837	34777
3369	71858	34756
3370	71880	34735
3371	71900	34713
3372	71919	34691
3373	71941	34669
3374	71963	34648
3375	71983	34627
3376	72002	34604
3377	72024	34583
3378	72046	34562
3379	72066	34540
3380	72088	34519
3381	72107	34497
3382	72128	34475
3383	72148	34453
3384	72170	34433
3385	72191	34411
3386	72211	34389
3387	72232	34367
3388	72253	34346
3389	72275	34325
3390	72300	34305
3391	72322	34285
3392	72344	34264
3393	72364	34241
3394	72384	34220
3395	72404	34197
3396	72424	34176
3397	72444	34154
3398	72465	34132
3399	72486	34111
3400	72506	34089
3401	72527	34067
3402	72548	34046
3403	72568	34024
3404	72590	34003
3405	72610	33981
3406	72631	33960
3407	72653	33938
3408	72672	33916
3409	72692	33894
3410	72714	33873
3411	72735	33852
3412	72755	33830
3413	72776	33809
3414	72796	33787
3415	72817	33765
3416	72838	33743
3417	72860	33722
3418	72880	33701
3419	72902	33680
3420	72924	33658
3421	72945	33637
3422	72966	33616
3423	72986	33594
3424	73008	33573
3425	73029	33551
3426	73050	33530
3427	73071	33508
3428	73092	33487
3429	73111	33465
3430	73130	33442
3431	73151	33420
3432	73170	33398
3433	73190	33377
3434	73211	33355
3435	73231	33333
3436	73252	33311
3437	73273	33290
3438	73296	33270
3439	73317	33248
3440	73341	33228
3441	73360	33206
3442	73381	33184
3443	73400	33162
3444	73419	33140
3445	73440	33118
3446	73462	33097
3447	73482	33075
3448	73505	33055
3449	73524	33032
3450	73544	33011
3451	73565	32989
3452	73585	32967
3453	73606	32945
3454	73627	32924
3455	73646	32902
3456	73666	32880
3457	73686	32858
3458	73707	32837
3459	73727	32815
3460	73748	32793
3461	73768	32771
3462	73790	32750
3463	73813	32730
3464	73834	32708
3465	73855	32687
3466	73875	32665
3467	73895	32643
3468	73915	32621
3469	73937	32600
3470	73957	32578
3471	73978	32557
3472	73998	32535
3473	74020	32514
3474	74042	32493
3475	74063	32471
3476	74084	32450
3477	74104	32428
3478	74125	32407
3479	74146	32386
3480	74168	32364
3481	74190	32343
3482	74211	32322
3483	74233	32301
3484	74254	32279
3485	74277	32259
3486	74299	32238
3487	74319	32216
3488	74340	32195
3489	74365	32175
3490	74387	32154
3491	74409	32133
3492	74430	32111
3493	74451	32090
3494	74471	32068
3495	74491	32046
3496	74512	32025
3497	74533	32003
3498	74554	31982
3499	74575	31961
3500	74597	31940
3501	74618	31918
3502	74640	31897
3503	74660	31875
3504	74681	31854
3505	74702	31832
3506	74723	31811
3507	74743	31789
3508	74764	31768
3509	74785	31746
3510	74808	31726
3511	74831	31705
3512	74851	31683
3513	74873	31662
3514	74893	31640
3515	74913	31618
3516	74934	31597
3517	74956	31576
3518	74978	31555
3519	74998	31533
3520	75017	31511
3521	75038	31489
3522	75059	31468
3523	75080	31446
3524	75101	31425
3525	75122	31404
3526	75144	31382
3527	75164	31361
3528	75185	31339
3529	75206	31318
3530	75228	31297
3531	75249	31275
3532	75270	31254
3533	75291	31232
3534	75311	31211
3535	75333	31190
3536	75353	31168
3537	75375	31147
3538	75400	31127
3539	75425	31107
3540	75446	31086
3541	75469	31065
3542	75490	31044
3543	75512	31023
3544	75535	31002
3545	75558	30981
3546	75578	30960
3547	75598	30938
3548	75618	30916
3549	75639	30894
3550	75661	30874
3551	75682	30852
3552	75703	30831
3553	75723	30809
3554	75744	30787
3555	75765	30766
3556	75787	30745
3557	75807	30723
3558	75829	30702
3559	75850	30681
3560	75871	30659
3561	75892	30638
3562	75914	30617
3563	75938	30597
3564	75959	30575
3565	75979	30553
3566	75999	30531
3567	76019	30510
3568	76040	30488
3569	76060	30466
3570	76081	30445
3571	76100	30423
3572	76121	30401
3573	76140	30379
3574	76161	30358
3575	76183	30337
3576	76203	30315
3577	76224	30293
3578	76247	30273
3579	76268	30251
3580	76288	30230
3581	76309	30208
3582	76329	30186
3583	76350	30165
3584	76371	30143
3585	76391	30122
3586	76413	30100
3587	76438	30081
3588	76460	30060
3589	76482	30039
3590	76503	30017
3591	76524	29996
3592	76545	29974
3593	76564	29952
3594	76584	29930
3595	76605	29909
3596	76626	29887
3597	76648	29866
3598	76669	29845
3599	76689	29823
3600	76709	29802
3601	76730	29780
3602	76750	29758
3603	76770	29736
3604	76790	29715
3605	76812	29694
3606	76835	29673
3607	76857	29652
3608	76879	29631
3609	76902	29610
3610	76923	29589
3611	76960	29573
3612	76992	29556
3613	77017	29536
3614	77043	29517
3615	77066	29496
3616	77087	29475
3617	77110	29454
3618	77131	29433
3619	77152	29411
3620	77173	29390
3621	77194	29369
3622	77215	29347
3623	77235	29325
3624	77257	29304
3625	77278	29283
3626	77299	29261
3627	77320	29240
3628	77340	29218
3629	77361	29197
3630	77383	29176
3631	77403	29154
3632	77424	29132
3633	77445	29111
3634	77469	29091
3635	77492	29070
3636	77514	29049
3637	77535	29027
3638	77556	29006
3639	77576	28984
3640	77597	28963
3641	77616	28940
3642	77637	28919
3643	77656	28897
3644	77677	28876
3645	77699	28854
3646	77719	28833
3647	77740	28811
3648	77761	28790
3649	77782	28768
3650	77802	28747
3651	77823	28725
3652	77842	28703
3653	77863	28682
3654	77885	28660
3655	77905	28639
3656	77926	28617
3657	77947	28596
3658	77967	28574
3659	77988	28553
3660	78010	28532
3661	78030	28510
3662	78051	28488
3663	78071	28467
3664	78091	28445
3665	78112	28423
3666	78130	28401
3667	78151	28379
3668	78172	28358
3669	78193	28337
3670	78214	28315
3671	78235	28294
3672	78257	28273
3673	78279	28252
3674	78300	28230
3675	78320	28208
3676	78340	28187
3677	78362	28166
3678	78385	28145
3679	78407	28124
3680	78430	28103
3681	78450	28082
3682	78471	28060
3683	78493	28039
3684	78516	28018
3685	78538	27997
3686	78559	27976
3687	78580	27954
3688	78602	27933
3689	78623	27912
3690	78645	27891
3691	78667	27870
3692	78688	27848
3693	78710	27827
3694	78732	27806
3695	78755	27785
3696	78776	27764
3697	78799	27743
3698	78822	27723
3699	78845	27702
3700	78867	27681
3701	78889	27660
3702	78911	27639
3703	78933	27618
3704	78955	27597
3705	78977	27575
3706	78998	27554
3707	79019	27533
3708	79041	27512
3709	79064	27491
3710	79086	27470
3711	79109	27449
3712	79133	27429
3713	79155	27408
3714	79175	27386
3715	79196	27365
3716	79217	27343
3717	79238	27322
3718	79258	27300
3719	79279	27279
3720	79300	27257
3721	79321	27236
3722	79343	27215
3723	79364	27193
3724	79384	27171
3725	79405	27150
3726	79426	27129
3727	79446	27107
3728	79465	27085
3729	79485	27063
3730	79505	27041
3731	79526	27020
3732	79549	26999
3733	79572	26978
3734	79593	26957
3735	79615	26936
3736	79637	26915
3737	79658	26893
3738	79679	26872
3739	79699	26850
3740	79718	26828
3741	79739	26807
3742	79758	26785
3743	79779	26763
3744	79801	26742
3745	79824	26721
3746	79844	26700
3747	79865	26678
3748	79886	26657
3749	79909	26636
3750	79929	26614
3751	79950	26593
3752	79971	26571
3753	79991	26550
3754	80013	26529
3755	80035	26508
3756	80057	26486
3757	80078	26465
3758	80098	26443
3759	80119	26422
3760	80140	26400
3761	80161	26379
3762	80182	26358
3763	80202	26336
3764	80222	26314
3765	80243	26293
3766	80263	26271
3767	80284	26250
3768	80305	26228
3769	80325	26207
3770	80347	26186
3771	80368	26164
3772	80389	26143
3773	80410	26121
3774	80431	26100
3775	80452	26078
3776	80474	26057
3777	80493	26035
3778	80514	26014
3779	80535	25992
3780	80556	25971
3781	80578	25950
3782	80601	25929
3783	80624	25908
3784	80647	25888
3785	80668	25866
3786	80690	25845
3787	80711	25824
3788	80733	25803
3789	80754	25781
3790	80776	25760
3791	80796	25738
3792	80817	25717
3793	80838	25696
3794	80859	25674
3795	80879	25653
3796	80900	25631
3797	80920	25609
3798	80941	25588
3799	80962	25567
3800	80982	25545
3801	81001	25523
3802	81022	25501
3803	81044	25480
3804	81067	25460
3805	81089	25438
3806	81109	25417
3807	81128	25395
3808	81149	25373
3809	81168	25351
3810	81189	25330
3811	81211	25309
3812	81232	25287
3813	81252	25266
3814	81273	25244
3815	81294	25223
3816	81316	25202
3817	81337	25180
3818	81358	25159
3819	81379	25138
3820	81400	25116
3821	81421	25095
3822	81441	25073
3823	81462	25052
3824	81483	25030
3825	81503	25009
3826	81524	24987
3827	81544	24966
3828	81564	24944
3829	81585	24923
3830	81607	24901
3831	81631	24881
3832	81655	24860
3833	81675	24839
3834	81696	24817
3835	81717	24796
3836	81738	24774
3837	81761	24754
3838	81783	24733
3839	81806	24712
3840	81827	24690
3841	81849	24669
3842	81871	24648
3843	81892	24627
3844	81914	24606
3845	81934	24584
3846	81956	24563
3847	81976	24541
3848	81997	24520
3849	82017	24498
3850	82039	24477
3851	82060	24456
3852	82082	24435
3853	82105	24414
3854	82127	24393
3855	82148	24371
3856	82170	24350
3857	82191	24329
3858	82212	24307
3859	82232	24286
3860	82252	24264
3861	82273	24243
3862	82294	24221
3863	82313	24199
3864	82334	24178
3865	82353	24156
3866	82374	24135
3867	82395	24113
3868	82415	24092
3869	82436	24070
3870	82457	24049
3871	82479	24028
3872	82501	24006
3873	82522	23985
3874	82544	23964
3875	82565	23943
3876	82586	23921
3877	82607	23900
3878	82629	23879
3879	82652	23858
3880	82674	23837
3881	82695	23815
3882	82715	23794
3883	82736	23772
3884	82757	23751
3885	82779	23730
3886	82798	23708
3887	82820	23687
3888	82840	23665
3889	82860	23644
3890	82880	23622
3891	82901	23600
3892	82923	23579
3893	82943	23558
3894	82964	23536
3895	82985	23515
3896	83006	23494
3897	83027	23472
3898	83046	23450
3899	83066	23428
3900	83087	23407
3901	83110	23386
3902	83130	23365
3903	83151	23343
3904	83173	23322
3905	83194	23301
3906	83213	23279
3907	83234	23257
3908	83254	23236
3909	83274	23214
3910	83295	23193
3911	83315	23171
3912	83336	23150
3913	83356	23128
3914	83378	23107
3915	83399	23085
3916	83420	23064
3917	83439	23042
3918	83460	23021
3919	83482	23000
3920	83502	22978
3921	83522	22957
3922	83544	22935
3923	83565	22914
3924	83585	22892
3925	83606	22871
3926	83627	22850
3927	83649	22828
3928	83674	22808
3929	83696	22787
3930	83718	22766
3931	83738	22744
3932	83758	22723
3933	83778	22701
3934	83799	22680
3935	83820	22658
3936	83840	22637
3937	83860	22615
3938	83880	22593
3939	83902	22572
3940	83922	22551
3941	83943	22529
3942	83965	22508
3943	83986	22487
3944	84007	22465
3945	84028	22444
3946	84049	22423
3947	84070	22401
3948	84092	22380
3949	84114	22359
3950	84136	22338
3951	84158	22317
3952	84181	22296
3953	84204	22275
3954	84228	22255
3955	84252	22234
3956	84272	22212
3957	84293	22191
3958	84313	22169
3959	84334	22148
3960	84355	22127
3961	84375	22105
3962	84396	22084
3963	84416	22062
3964	84438	22041
3965	84459	22019
3966	84479	21998
3967	84500	21976
3968	84521	21955
3969	84543	21934
3970	84564	21913
3971	84584	21891
3972	84604	21869
3973	84624	21848
3974	84645	21826
3975	84670	21806
3976	84693	21785
3977	84715	21764
3978	84736	21743
3979	84756	21721
3980	84776	21699
3981	84798	21678
3982	84819	21657
3983	84839	21635
3984	84860	21614
3985	84882	21593
3986	84901	21571
3987	84920	21549
3988	84941	21528
3989	84962	21506
3990	84983	21485
3991	85003	21463
3992	85023	21442
3993	85045	21421
3994	85065	21399
3995	85085	21377
3996	85107	21356
3997	85130	21335
3998	85153	21314
3999	85173	21293
4000	85193	21271
4001	85214	21250
4002	85236	21229
4003	85258	21208
4004	85280	21187
4005	85301	21165
4006	85322	21144
4007	85341	21122
4008	85360	21100
4009	85381	21079
4010	85401	21057
4011	85423	21036
4012	85444	21015
4013	85465	20993
4014	85485	20972
4015	85506	20950
4016	85526	20929
4017	85547	20907
4018	85566	20886
4019	85586	20864
4020	85608	20843
4021	85630	20822
4022	85650	20800
4023	85672	20779
4024	85696	20758
4025	85723	20738
4026	85751	20719
4027	85774	20698
4028	85794	20676
4029	85813	20654
4030	85832	20632
4031	85853	20611
4032	85874	20590
4033	85896	20569
4034	85918	20548
4035	85938	20526
4036	85961	20505
4037	85981	20483
4038	86000	20462
4039	86020	20440
4040	86042	20419
4041	86064	20398
4042	86082	20376
4043	86102	20354
4044	86122	20333
4045	86143	20311
4046	86163	20290
4047	86185	20268
4048	86207	20247
4049	86230	20226
4050	86251	20205
4051	86271	20183
4052	86291	20162
4053	86311	20140
4054	86332	20119
4055	86353	20098
4056	86374	20076
4057	86394	20055
4058	86414	20033
4059	86435	20012
4060	86455	19990
4061	86476	19969
4062	86496	19947
4063	86516	19926
4064	86537	19904
4065	86558	19883
4066	86580	19862
4067	86602	19841
4068	86624	19819
4069	86647	19799
4070	86668	19777
4071	86689	19756
4072	86710	19735
4073	86731	19713
4074	86756	19693
4075	86780	19672
4076	86801	19651
4077	86821	19629
4078	86841	19607
4079	86862	19586
4080	86882	19565
4081	86904	19543
4082	86925	19522
4083	86946	19501
4084	86967	19479
4085	86990	19458
4086	87009	19437
4087	87030	19415
4088	87051	19394
4089	87073	19373
4090	87092	19351
4091	87114	19330
4092	87135	19308
4093	87155	19287
4094	87175	19265
4095	87196	19244
4096	87236	19227
4097	87258	19206
4098	87278	19184
4099	87296	19162
4100	87316	19141
4101	87338	19120
4102	87360	19098
4103	87381	19077
4104	87401	19055
4105	87423	19034
4106	87443	19013
4107	87464	18991
4108	87485	18970
4109	87506	18949
4110	87527	18927
4111	87547	18906
4112	87568	18884
4113	87590	18863
4114	87611	18842
4115	87631	18820
4116	87655	18800
4117	87675	18778
4118	87697	18757
4119	87720	18736
4120	87741	18715
4121	87763	18693
4122	87786	18673
4123	87808	18651
4124	87831	18630
4125	87853	18609
4126	87873	18588
4127	87894	18566
4128	87914	18545
4129	87936	18524
4130	87955	18502
4131	87975	18480
4132	87996	18459
4133	88018	18438
4134	88039	18417
4135	88060	18395
4136	88080	18373
4137	88100	18352
4138	88122	18331
4139	88142	18309
4140	88163	18288
4141	88184	18267
4142	88205	18245
4143	88225	18224
4144	88247	18203
4145	88269	18181
4146	88290	18160
4147	88312	18139
4148	88332	18117
4149	88353	18096
4150	88374	18075
4151	88394	18053
4152	88417	18032
4153	88438	18011
4154	88458	17989
4155	88479	17968
4156	88499	17946
4157	88521	17925
4158	88542	17904
4159	88563	17883
4160	88583	17861
4161	88602	17839
4162	88624	17818
4163	88646	17797
4164	88666	17775
4165	88686	17754
4166	88707	17733
4167	88727	17711
4168	88747	17689
4169	88767	17668
4170	88788	17647
4171	88813	17626
4172	88835	17605
4173	88857	17584
4174	88878	17562
4175	88899	17541
4176	88918	17519
4177	88938	17498
4178	88959	17476
4179	88979	17455
4180	89000	17433
4181	89022	17412
4182	89043	17391
4183	89063	17369
4184	89082	17348
4185	89102	17326
4186	89123	17305
4187	89143	17283
4188	89163	17262
4189	89185	17241
4190	89205	17219
4191	89225	17198
4192	89245	17176
4193	89268	17155
4194	89292	17134
4195	89315	17113
4196	89337	17092
4197	89359	17071
4198	89380	17050
4199	89400	17028
4200	89419	17006
4201	89440	16985
4202	89462	16964
4203	89483	16943
4204	89504	16921
4205	89525	16900
4206	89545	16878
4207	89568	16857
4208	89588	16836
4209	89610	16815
4210	89630	16793
4211	89650	16772
4212	89670	16750
4213	89690	16729
4214	89711	16707
4215	89731	16686
4216	89753	16665
4217	89774	16643
4218	89793	16622
4219	89813	16600
4220	89835	16579
4221	89856	16558
4222	89882	16537
4223	89906	16516
4224	89928	16495
4225	89949	16474
4226	89970	16453
4227	89988	16431
4228	90010	16409
4229	90031	16388
4230	90052	16367
4231	90074	16346
4232	90096	16325
4233	90118	16303
4234	90136	16282
4235	90156	16260
4236	90177	16239
4237	90200	16218
4238	90222	16197
4239	90243	16175
4240	90263	16154
4241	90284	16132
4242	90305	16111
4243	90323	16089
4244	90344	16068
4245	90365	16046
4246	90385	16025
4247	90404	16003
4248	90425	15982
4249	90445	15960
4250	90465	15939
4251	90485	15918
4252	90505	15896
4253	90526	15875
4254	90546	15853
4255	90568	15832
4256	90589	15811
4257	90609	15789
4258	90629	15768
4259	90650	15746
4260	90670	15725
4261	90691	15703
4262	90711	15682
4263	90732	15661
4264	90753	15639
4265	90773	15618
4266	90794	15596
4267	90814	15575
4268	90835	15554
4269	90854	15532
4270	90874	15510
4271	90895	15489
4272	90917	15468
4273	90939	15447
4274	90960	15426
4275	90981	15404
4276	91002	15383
4277	91023	15362
4278	91044	15340
4279	91068	15319
4280	91089	15298
4281	91112	15277
4282	91132	15256
4283	91154	15235
4284	91174	15213
4285	91195	15192
4286	91216	15170
4287	91235	15149
4288	91256	15127
4289	91276	15106
4290	91297	15084
4291	91318	15063
4292	91336	15041
4293	91354	15020
4294	91375	14998
4295	91396	14977
4296	91418	14956
4297	91439	14935
4298	91460	14913
4299	91480	14892
4300	91501	14870
4301	91522	14849
4302	91540	14827
4303	91560	14806
4304	91581	14784
4305	91601	14763
4306	91621	14742
4307	91642	14720
4308	91662	14699
4309	91684	14678
4310	91705	14656
4311	91724	14635
4312	91743	14613
4313	91763	14592
4314	91784	14570
4315	91804	14549
4316	91826	14527
4317	91847	14506
4318	91868	14485
4319	91890	14464
4320	91911	14442
4321	91934	14421
4322	91958	14401
4323	91979	14379
4324	92005	14359
4325	92028	14338
4326	92049	14316
4327	92069	14295
4328	92088	14273
4329	92109	14252
4330	92132	14231
4331	92153	14210
4332	92174	14188
4333	92194	14167
4334	92216	14146
4335	92237	14124
4336	92258	14103
4337	92279	14082
4338	92300	14060
4339	92321	14039
4340	92343	14018
4341	92366	13997
4342	92386	13976
4343	92408	13954
4344	92429	13933
4345	92450	13912
4346	92470	13890
4347	92490	13869
4348	92512	13848
4349	92531	13826
4350	92552	13805
4351	92574	13784
4352	92594	13762
4353	92615	13741
4354	92637	13720
4355	92658	13698
4356	92678	13677
4357	92698	13655
4358	92719	13634
4359	92739	13613
4360	92761	13591
4361	92781	13570
4362	92802	13549
4363	92822	13527
4364	92842	13506
4365	92864	13485
4366	92885	13463
4367	92906	13442
4368	92927	13421
4369	92947	13399
4370	92968	13378
4371	92990	13357
4372	93012	13336
4373	93035	13315
4374	93057	13293
4375	93102	13276
4376	93134	13256
4377	93157	13235
4378	93183	13214
4379	93205	13193
4380	93227	13172
4381	93246	13150
4382	93266	13129
4383	93285	13107
4384	93304	13086
4385	93324	13064
4386	93347	13043
4387	93367	13022
4388	93386	13000
4389	93407	12979
4390	93428	12957
4391	93449	12936
4392	93472	12915
4393	93494	12894
4394	93514	12872
4395	93535	12851
4396	93554	12829
4397	93575	12808
4398	93595	12787
4399	93617	12765
4400	93637	12744
4401	93658	12723
4402	93679	12701
4403	93700	12680
4404	93720	12659
4405	93741	12637
4406	93762	12616
4407	93784	12595
4408	93806	12574
4409	93827	12552
4410	93848	12531
4411	93869	12510
4412	93890	12489
4413	93912	12467
4414	93935	12446
4415	93956	12425
4416	93978	12404
4417	93999	12382
4418	94021	12361
4419	94051	12341
4420	94074	12320
4421	94097	12299
4422	94119	12278
4423	94142	12257
4424	94162	12235
4425	94183	12214
4426	94204	12193
4427	94224	12171
4428	94245	12150
4429	94267	12129
4430	94288	12107
4431	94308	12086
4432	94329	12065
4433	94350	12043
4434	94371	12022
4435	94393	12001
4436	94414	11980
4437	94435	11958
4438	94455	11937
4439	94475	11915
4440	94495	11894
4441	94516	11873
4442	94536	11851
4443	94557	11830
4444	94581	11809
4445	94603	11788
4446	94626	11767
4447	94649	11746
4448	94669	11724
4449	94690	11703
4450	94711	11681
4451	94731	11660
4452	94754	11639
4453	94775	11618
4454	94796	11596
4455	94816	11575
4456	94836	11554
4457	94857	11532
4458	94877	11511
4459	94899	11490
4460	94920	11468
4461	94941	11447
4462	94962	11426
4463	94982	11404
4464	95006	11383
4465	95032	11362
4466	95054	11341
4467	95074	11320
4468	95095	11299
4469	95119	11278
4470	95142	11257
4471	95163	11235
4472	95185	11214
4473	95206	11193
4474	95226	11171
4475	95247	11150
4476	95267	11129
4477	95288	11107
4478	95307	11086
4479	95328	11064
4480	95350	11043
4481	95371	11022
4482	95391	11001
4483	95413	10979
4484	95432	10958
4485	95453	10936
4486	95473	10915
4487	95494	10894
4488	95516	10872
4489	95537	10851
4490	95559	10830
4491	95581	10809
4492	95601	10787
4493	95622	10766
4494	95643	10745
4495	95664	10723
4496	95685	10702
4497	95706	10681
4498	95726	10659
4499	95745	10638
4500	95765	10616
4501	95785	10595
4502	95805	10574
4503	95826	10552
4504	95847	10531
4505	95867	10510
4506	95889	10488
4507	95910	10467
4508	95931	10446
4509	95951	10424
4510	95971	10403
4511	95992	10382
4512	96012	10360
4513	96031	10339
4514	96051	10317
4515	96073	10296
4516	96094	10275
4517	96115	10254
4518	96137	10232
4519	96160	10211
4520	96183	10190
4521	96204	10169
4522	96227	10148
4523	96248	10126
4524	96269	10105
4525	96291	10084
4526	96312	10063
4527	96334	10041
4528	96356	10020
4529	96379	9999
4530	96399	9978
4531	96419	9956
4532	96438	9935
4533	96460	9914
4534	96480	9892
4535	96499	9871
4536	96520	9849
4537	96541	9828
4538	96560	9807
4539	96580	9785
4540	96601	9764
4541	96620	9742
4542	96640	9721
4543	96660	9700
4544	96679	9678
4545	96701	9657
4546	96721	9636
4547	96742	9614
4548	96762	9593
4549	96781	9571
4550	96801	9550
4551	96820	9528
4552	96842	9507
4553	96862	9486
4554	96882	9464
4555	96903	9443
4556	96925	9422
4557	96946	9401
4558	96967	9379
4559	96990	9358
4560	97013	9337
4561	97032	9316
4562	97053	9294
4563	97074	9273
4564	97095	9252
4565	97116	9230
4566	97137	9209
4567	97159	9188
4568	97183	9167
4569	97204	9146
4570	97227	9125
4571	97250	9103
4572	97271	9082
4573	97291	9061
4574	97313	9040
4575	97334	9018
4576	97358	8997
4577	97380	8976
4578	97401	8955
4579	97419	8933
4580	97440	8912
4581	97461	8891
4582	97482	8869
4583	97503	8848
4584	97524	8827
4585	97546	8806
4586	97569	8784
4587	97588	8763
4588	97609	8742
4589	97632	8721
4590	97653	8699
4591	97674	8678
4592	97694	8657
4593	97715	8635
4594	97735	8614
4595	97757	8593
4596	97779	8571
4597	97801	8550
4598	97823	8529
4599	97841	8507
4600	97862	8486
4601	97881	8465
4602	97902	8443
4603	97923	8422
4604	97944	8401
4605	97964	8379
4606	97986	8358
4607	98012	8337
4608	98036	8316
4609	98059	8295
4610	98079	8274
4611	98100	8253
4612	98120	8231
4613	98142	8210
4614	98163	8189
4615	98185	8167
4616	98208	8146
4617	98232	8125
4618	98254	8104
4619	98275	8083
4620	98295	8061
4621	98317	8040
4622	98340	8019
4623	98360	7998
4624	98381	7976
4625	98402	7955
4626	98423	7934
4627	98445	7913
4628	98465	7891
4629	98484	7870
4630	98506	7849
4631	98527	7827
4632	98548	7806
4633	98567	7785
4634	98588	7763
4635	98609	7742
4636	98631	7721
4637	98651	7699
4638	98672	7678
4639	98693	7657
4640	98715	7636
4641	98738	7614
4642	98760	7593
4643	98780	7572
4644	98800	7550
4645	98821	7529
4646	98840	7508
4647	98861	7486
4648	98881	7465
4649	98902	7444
4650	98922	7422
4651	98943	7401
4652	98964	7380
4653	98985	7359
4654	99006	7337
4655	99026	7316
4656	99048	7295
4657	99068	7273
4658	99090	7252
4659	99110	7231
4660	99131	7209
4661	99152	7188
4662	99173	7167
4663	99192	7145
4664	99213	7124
4665	99234	7103
4666	99256	7082
4667	99281	7061
4668	99302	7039
4669	99323	7018
4670	99344	6997
4671	99364	6975
4672	99385	6954
4673	99406	6933
4674	99427	6912
4675	99446	6890
4676	99468	6869
4677	99489	6848
4678	99511	6826
4679	99530	6805
4680	99550	6784
4681	99570	6762
4682	99591	6741
4683	99612	6720
4684	99632	6698
4685	99653	6677
4686	99675	6656
4687	99697	6635
4688	99719	6613
4689	99740	6592
4690	99762	6571
4691	99782	6550
4692	99802	6528
4693	99822	6507
4694	99843	6486
4695	99863	6464
4696	99883	6443
4697	99904	6422
4698	99925	6400
4699	99946	6379
4700	99967	6358
4701	99989	6337
4702	100008	6315
4703	100027	6294
4704	100048	6272
4705	100067	6251
4706	100088	6230
4707	100108	6208
4708	100130	6187
4709	100149	6166
4710	100168	6144
4711	100189	6123
4712	100210	6102
4713	100231	6081
4714	100252	6059
4715	100275	6038
4716	100297	6017
4717	100319	5996
4718	100341	5974
4719	100362	5953
4720	100384	5932
4721	100404	5911
4722	100425	5889
4723	100444	5868
4724	100464	5847
4725	100485	5825
4726	100506	5804
4727	100528	5783
4728	100549	5762
4729	100569	5740
4730	100590	5719
4731	100610	5698
4732	100631	5676
4733	100651	5655
4734	100672	5634
4735	100692	5612
4736	100713	5591
4737	100732	5570
4738	100754	5549
4739	100777	5527
4740	100813	5507
4741	100848	5486
4742	100872	5465
4743	100900	5444
4744	100920	5423
4745	100940	5402
4746	100959	5380
4747	100980	5359
4748	101001	5338
4749	101022	5316
4750	101042	5295
4751	101061	5274
4752	101083	5253
4753	101103	5231
4754	101123	5210
4755	101144	5189
4756	101165	5167
4757	101186	5146
4758	101206	5125
4759	101227	5103
4760	101247	5082
4761	101267	5061
4762	101288	5039
4763	101305	5018
4764	101330	4997
4765	101353	4976
4766	101376	4955
4767	101398	4933
4768	101418	4912
4769	101441	4891
4770	101463	4870
4771	101483	4848
4772	101503	4827
4773	101522	4806
4774	101543	4784
4775	101565	4763
