iter	Accuracy	MultiClass
1778	0.7482993197	0.8410495888
1779	0.7482993197	0.8408871605
1780	0.7482993197	0.8407243171
1781	0.7482142857	0.8405589824
1782	0.7482993197	0.8404051074
1783	0.7482993197	0.8402458347
1784	0.7483843537	0.8400913783
1785	0.7483843537	0.8399242168
1786	0.7482993197	0.839750661
1787	0.7483843537	0.8395923018
1788	0.7483843537	0.8394388419
1789	0.7483843537	0.8392893681
1790	0.7484693878	0.8391381504
1791	0.7484693878	0.8389763865
1792	0.7484693878	0.8388101383
1793	0.7485544218	0.8386642352
1794	0.7485544218	0.83850189
1795	0.7486394558	0.8383432816
1796	0.7486394558	0.8381824312
1797	0.7486394558	0.8380196708
1798	0.7486394558	0.8378682039
1799	0.7487244898	0.8377116716
1800	0.7487244898	0.8375453404
1801	0.7486394558	0.837388642
1802	0.7487244898	0.837232857
1803	0.7486394558	0.8370730861
1804	0.7487244898	0.8369161385
1805	0.7487244898	0.8367730588
1806	0.7487244898	0.836619599
1807	0.7487244898	0.8364599942
1808	0.7487244898	0.836299808
1809	0.7487244898	0.8361286604
1810	0.7488095238	0.8359874907
1811	0.7488945578	0.8358202461
1812	0.7488945578	0.8356740939
1813	0.7488945578	0.8355187241
1814	0.7489795918	0.8353677555
1815	0.7489795918	0.8352144618
1816	0.7490646259	0.8350475493
1817	0.7489795918	0.8348836263
1818	0.7490646259	0.834729253
1819	0.7490646259	0.8345848447
1820	0.7491496599	0.8344207556
1821	0.7490646259	0.8342662993
1822	0.7491496599	0.8341003833
1823	0.7491496599	0.8339434358
1824	0.7490646259	0.8338005222
1825	0.7491496599	0.8336576916
1826	0.7490646259	0.83349053
1827	0.7490646259	0.8333469521
1828	0.7490646259	0.8332085227
1829	0.7490646259	0.833051243
1830	0.7490646259	0.8329028486
1831	0.7491496599	0.8327500531
1832	0.7491496599	0.832583805
1833	0.7492346939	0.8324281031
1834	0.7492346939	0.8322786292
1835	0.7493197279	0.8321279098
1836	0.7493197279	0.8319629072
1837	0.7494047619	0.8318243118
1838	0.7494047619	0.8316607209
1839	0.7494047619	0.8315034412
1840	0.7494047619	0.8313503136
1841	0.7494047619	0.8311955251
1842	0.7494047619	0.8310608325
1843	0.7494047619	0.8309033867
1844	0.7494047619	0.8307537468
1845	0.7494897959	0.8306190543
1846	0.7494897959	0.8304576225
1847	0.7494897959	0.830296689
1848	0.7494897959	0.8301625777
1849	0.7494897959	0.8300068758
1850	0.7494897959	0.8298542464
1851	0.7494897959	0.8297041912
1852	0.7495748299	0.8295503162
1853	0.7495748299	0.8294049114
1854	0.7495748299	0.8292632434
1855	0.7495748299	0.8291091192
1856	0.749744898	0.8289613892
1857	0.749744898	0.8288114171
1858	0.749744898	0.8286678392
1859	0.749744898	0.8285311537
1860	0.749744898	0.8283768634
1861	0.749829932	0.8282405101
1862	0.749829932	0.8280975965
1863	0.749744898	0.8279457144
1864	0.749914966	0.827807285
1865	0.750170068	0.8276658662
1866	0.750085034	0.8275049326
1867	0.750170068	0.8273488985
1868	0.750255102	0.8271861381
1869	0.750255102	0.8270397368
1870	0.7503401361	0.8268896817
1871	0.7503401361	0.826752664
1872	0.7503401361	0.8266031071
1873	0.7504251701	0.8264500624
1874	0.7503401361	0.8263086436
1875	0.7504251701	0.8261527756
1876	0.750255102	0.8260022222
1877	0.7504251701	0.8258407074
1878	0.7504251701	0.8256920639
1879	0.7505102041	0.8255365281
1880	0.7505102041	0.8253841478
1881	0.7505102041	0.8252536903
1882	0.7505102041	0.825105213
1883	0.7505952381	0.8249600573
1884	0.7506802721	0.8248109986
1885	0.7505102041	0.8246667564
1886	0.7505952381	0.8245277457
1887	0.7507653061	0.8243815935
1888	0.7507653061	0.8242213243
1889	0.7508503401	0.8240819814
1890	0.7507653061	0.8239329228
1891	0.7508503401	0.8237932478
1892	0.7508503401	0.8236415318
1893	0.7508503401	0.8235182989
1894	0.7508503401	0.8233783748
1895	0.7508503401	0.8232438483
1896	0.7508503401	0.823109654
1897	0.7510204082	0.8229682351
1898	0.7509353741	0.8228287262
1899	0.7510204082	0.8226824079
1900	0.7510204082	0.8225365048
1901	0.7510204082	0.8223858684
1902	0.7510204082	0.8222293361
1903	0.7511054422	0.8220859242
1904	0.7511054422	0.821943758
1905	0.7511054422	0.821810311
1906	0.7511904762	0.8216589272
1907	0.7511904762	0.8215156815
1908	0.7511904762	0.8213687819
1909	0.7513605442	0.8212309338
1910	0.7512755102	0.8210800482
1911	0.7512755102	0.8209507533
1912	0.7511904762	0.820810414
1913	0.7511904762	0.8206564559
1914	0.7512755102	0.8205127119
1915	0.7511904762	0.8203799293
1916	0.7510204082	0.8202372648
1917	0.7511904762	0.8201119559
1918	0.7511904762	0.8199769312
1919	0.7511904762	0.8198298655
1920	0.7511904762	0.8196865367
1921	0.7513605442	0.8195359833
1922	0.7512755102	0.819399713
1923	0.7512755102	0.8192489935
1924	0.7512755102	0.8191185361
1925	0.7512755102	0.8189715535
1926	0.7512755102	0.8188293042
1927	0.7512755102	0.8186981824
1928	0.7513605442	0.818555601
1929	0.7513605442	0.8184222371
1930	0.7513605442	0.8182896205
1931	0.7512755102	0.8181612391
1932	0.7512755102	0.8180120144
1933	0.7514455782	0.817871675
1934	0.7514455782	0.8177187965
1935	0.7515306122	0.8175670805
1936	0.7514455782	0.817414202
1937	0.7515306122	0.8172747761
1938	0.7513605442	0.8171411631
1939	0.7513605442	0.8170035641
1940	0.7514455782	0.8168565815
1941	0.7514455782	0.8167247123
1942	0.7514455782	0.8165885251
1943	0.7514455782	0.8164535834
1944	0.7514455782	0.8163142405
1945	0.7514455782	0.8161690018
1946	0.7514455782	0.8160476788
1947	0.7515306122	0.8159191313
1948	0.7515306122	0.8157906669
1949	0.7515306122	0.815657303
1950	0.7516156463	0.8155148876
1951	0.7517006803	0.8153812746
1952	0.7517857143	0.8152347902
1953	0.7517857143	0.8150790052
1954	0.7518707483	0.8149443127
1955	0.7518707483	0.8148102845
1956	0.7519557823	0.8146716059
1957	0.7521258503	0.8145251216
1958	0.7521258503	0.814382374
1959	0.7520408163	0.8142292464
1960	0.7521258503	0.8141037714
1961	0.7521258503	0.8139667537
1962	0.7522108844	0.8138468424
1963	0.7522108844	0.8137060049
1964	0.7522108844	0.8135797825
1965	0.7522108844	0.8134437613
1966	0.7523809524	0.8133084044
1967	0.7523809524	0.8131906522
1968	0.7524659864	0.8130517246
1969	0.7524659864	0.8129235923
1970	0.7524659864	0.8127769418
1971	0.7524659864	0.8126284645
1972	0.7524659864	0.8124826444
1973	0.7524659864	0.8123624841
1974	0.7524659864	0.8122229751
1975	0.7525510204	0.8120797294
1976	0.7527210884	0.8119559152
1977	0.7527210884	0.8118142472
1978	0.7528911565	0.8116679289
1979	0.7529761905	0.8115201159
1980	0.7529761905	0.8113832642
1981	0.7529761905	0.8112403506
1982	0.7529761905	0.8111088967
1983	0.7529761905	0.8109776919
1984	0.7529761905	0.8108497256
1985	0.7529761905	0.8107036565
1986	0.7530612245	0.8105621545
1987	0.7529761905	0.8104370948
1988	0.7529761905	0.8103046443
1989	0.7529761905	0.8101834875
1990	0.7529761905	0.810036754
1991	0.7530612245	0.8099103655
1992	0.7529761905	0.809771604
1993	0.7529761905	0.8096499488
1994	0.7528911565	0.8095158376
1995	0.7529761905	0.8093804807
1996	0.7529761905	0.8092344946
1997	0.7530612245	0.8091054488
1998	0.7531462585	0.8089749083
1999	0.7531462585	0.8088334064
2000	0.7531462585	0.8086978835
2001	0.7529761905	0.8085545546
2002	0.7530612245	0.8084402071
2003	0.7531462585	0.8083095006
2004	0.7531462585	0.8081824478
2005	0.7531462585	0.8080504125
2006	0.7532312925	0.8079226954
2007	0.7532312925	0.8077939819
2008	0.7532312925	0.8076638566
2009	0.7531462585	0.8075309079
2010	0.7532312925	0.80739962
2011	0.7532312925	0.8072650935
2012	0.7531462585	0.8071272454
2013	0.7532312925	0.8069977845
2014	0.7534013605	0.806865334
2015	0.7534863946	0.8067471666
2016	0.7534013605	0.8066136367
2017	0.7534863946	0.8064937254
2018	0.7535714286	0.8063617732
2019	0.7535714286	0.806223593
2020	0.7535714286	0.8060942981
2021	0.7535714286	0.8059627611
2022	0.7534863946	0.8058276533
2023	0.7534863946	0.805693376
2024	0.7534863946	0.8055694788
2025	0.7534863946	0.8054306342
2026	0.7536564626	0.8053102247
2027	0.7536564626	0.8051717953
2028	0.7537414966	0.8050409226
2029	0.7537414966	0.804914202
2030	0.7536564626	0.8047839106
2031	0.7537414966	0.8046500485
2032	0.7537414966	0.8045250717
2033	0.7538265306	0.8044069874
2034	0.7538265306	0.8042730422
2035	0.7538265306	0.8041437473
2036	0.7538265306	0.8040109647
2037	0.7539965986	0.8038743622
2038	0.7540816327	0.8037534545
2039	0.7540816327	0.8036306368
2040	0.7540816327	0.8034986016
2041	0.7541666667	0.8033680611
2042	0.7540816327	0.8032326212
2043	0.7541666667	0.8031122117
2044	0.7541666667	0.8029863215
2045	0.7540816327	0.8028646664
2046	0.7541666667	0.8027335446
2047	0.7541666667	0.8026033363
2048	0.7542517007	0.8024850858
2049	0.7543367347	0.802349729
2050	0.7543367347	0.8022216797
2051	0.7543367347	0.8020945439
2052	0.7543367347	0.8019663285
2053	0.7543367347	0.8018356219
2054	0.7543367347	0.8017110604
2055	0.7543367347	0.8015773643
2056	0.7545068027	0.8014396823
2057	0.7545068027	0.801303412
2058	0.7545068027	0.8011800961
2059	0.7545068027	0.8010532924
2060	0.7545068027	0.800918849
2061	0.7545918367	0.8007839904
2062	0.7545918367	0.800655858
2063	0.7546768707	0.800528224
2064	0.7545918367	0.8004039946
2065	0.7545918367	0.8002830869
2066	0.7545918367	0.8001574458
2067	0.7545918367	0.8000411053
2068	0.7545918367	0.7999101496
2069	0.7546768707	0.7997832629
2070	0.7545918367	0.7996692476
2071	0.7546768707	0.7995309012
2072	0.7548469388	0.7993947139
2073	0.7548469388	0.7992602705
2074	0.7548469388	0.7991402762
2075	0.7548469388	0.7990229393
2076	0.7548469388	0.7988914853
2077	0.7549319728	0.7987687507
2078	0.7549319728	0.7986392897
2079	0.7548469388	0.7985203749
2080	0.7549319728	0.7984070239
2081	0.7549319728	0.7982839571
2082	0.7548469388	0.7981688623
2083	0.7548469388	0.7980498645
2084	0.7549319728	0.7979349357
2085	0.7549319728	0.7978094607
2086	0.7549319728	0.7976772594
2087	0.7549319728	0.7975484627
2088	0.7548469388	0.7974293819
2089	0.7549319728	0.7973077268
2090	0.7549319728	0.7971844939
2091	0.7549319728	0.7970645827
2092	0.7550170068	0.7969332118
2093	0.7549319728	0.7968095637
2094	0.7549319728	0.7966918945
2095	0.7549319728	0.796567416
2096	0.7550170068	0.7964470896
2097	0.7549319728	0.7963288392
2098	0.7550170068	0.7962174811
2099	0.7550170068	0.7960849477
2100	0.7551020408	0.7959710984
2101	0.7550170068	0.7958538445
2102	0.7549319728	0.7957256291
2103	0.7548469388	0.7956106173
2104	0.7550170068	0.7955003388
2105	0.7550170068	0.7953688849
2106	0.7550170068	0.7952529596
2107	0.7551020408	0.7951238308
2108	0.7551020408	0.7950062447
2109	0.7550170068	0.7948899042
2110	0.7550170068	0.7947694947
2111	0.7550170068	0.7946528221
2112	0.7550170068	0.7945256863
2113	0.7550170068	0.7944012908
2114	0.7551020408	0.7942844521
2115	0.7552721088	0.7941754192
2116	0.7551870748	0.7940628986
2117	0.7551870748	0.7939532844
2118	0.7551870748	0.7938314632
2119	0.7551020408	0.7937166175
2120	0.7551870748	0.7935962911
2121	0.7551870748	0.7934738886
2122	0.7553571429	0.7933668487
2123	0.7556122449	0.7932539959
2124	0.7553571429	0.7931260297
2125	0.7554421769	0.7930185746
2126	0.7555272109	0.7929058879
2127	0.7555272109	0.7927810773
2128	0.7552721088	0.7926531941
2129	0.7554421769	0.7925303764
2130	0.7555272109	0.7924200979
2131	0.7555272109	0.7922951212
2132	0.7555272109	0.7921801924
2133	0.7554421769	0.792059949
2134	0.7556122449	0.7919481758
2135	0.7555272109	0.791841302
2136	0.7555272109	0.7917231346
2137	0.7554421769	0.7916057976
2138	0.7555272109	0.791489208
2139	0.7554421769	0.7913773517
2140	0.7554421769	0.7912561949
2141	0.7554421769	0.7911376953
2142	0.7556122449	0.7910106425
2143	0.7556122449	0.7908864962
2144	0.7556122449	0.7907710692
2145	0.7556972789	0.790651407
2146	0.7556972789	0.7905390525
2147	0.7556972789	0.7904239577
2148	0.7555272109	0.7903017213
2149	0.7556122449	0.7901891176
2150	0.7554421769	0.7900599058
2151	0.7556122449	0.7899522016
2152	0.7554421769	0.7898337851
2153	0.7555272109	0.7897220949
2154	0.7555272109	0.7895965369
2155	0.7556122449	0.7894805285
2156	0.7556122449	0.7893532266
2157	0.7556122449	0.7892338136
2158	0.7556122449	0.7891078404
2159	0.7556122449	0.7889893409
2160	0.7557823129	0.7888830483
2161	0.7556972789	0.7887687008
2162	0.7557823129	0.7886591697
2163	0.7558673469	0.788534193
2164	0.755952381	0.788422918
2165	0.755952381	0.7882984395
2166	0.756037415	0.7881832616
2167	0.756037415	0.788076886
2168	0.756037415	0.7879591338
2169	0.756037415	0.7878408834
2170	0.756037415	0.7877332623
2171	0.756037415	0.7876081194
2172	0.756037415	0.7874784093
2173	0.755952381	0.787380504
2174	0.755952381	0.7872644126
2175	0.756037415	0.7871530546
2176	0.756037415	0.787038541
2177	0.756037415	0.7869256052
2178	0.756037415	0.7867984694
2179	0.756037415	0.7866758178
2180	0.756037415	0.7865471872
2181	0.756037415	0.7864270269
2182	0.756122449	0.7863103542
2183	0.756037415	0.7862049752
2184	0.756037415	0.7860927867
2185	0.756122449	0.7859806813
2186	0.756122449	0.7858664169
2187	0.756122449	0.7857690098
2188	0.756122449	0.7856493476
2189	0.756207483	0.7855374914
2190	0.756207483	0.7854175801
2191	0.756207483	0.7853054747
2192	0.756207483	0.7851954454
2193	0.756207483	0.7850783575
2194	0.756207483	0.784972065
2195	0.756207483	0.7848543959
2196	0.756207483	0.784739301
2197	0.756292517	0.7846232927
2198	0.756377551	0.7845081978
2199	0.756462585	0.7843957603
2200	0.756377551	0.7842917929
2201	0.756377551	0.7841871612
2202	0.756462585	0.784069326
2203	0.7566326531	0.7839469235
2204	0.7566326531	0.7838343199
2205	0.7567176871	0.7837258683
2206	0.756547619	0.7836217348
2207	0.756547619	0.7834997476
2208	0.756547619	0.7833870609
2209	0.756462585	0.783280104
2210	0.756462585	0.7831764688
2211	0.756547619	0.7830700933
2212	0.756462585	0.782956244
2213	0.756462585	0.7828413983
2214	0.756462585	0.7827220683
2215	0.756462585	0.7826003302
2216	0.756462585	0.7824877265
2217	0.756547619	0.7823781954
2218	0.756547619	0.7822728994
2219	0.756462585	0.7821629531
2220	0.756462585	0.7820544184
2221	0.756462585	0.7819509493
2222	0.756547619	0.7818431621
2223	0.756547619	0.7817308906
2224	0.756462585	0.7816267571
2225	0.756547619	0.7815226237
2226	0.756547619	0.7814085253
2227	0.756547619	0.7813037275
2228	0.756462585	0.7811902935
2229	0.756462585	0.7810960419
2230	0.756547619	0.7809895003
2231	0.7566326531	0.780881547
2232	0.7566326531	0.7807859667
2233	0.7568027211	0.7806804216
2234	0.7569727891	0.7805676519
2235	0.7568027211	0.7804636015
2236	0.7568877551	0.7803596341
2237	0.7568877551	0.7802526772
2238	0.7568877551	0.780136752
2239	0.7570578231	0.7800325355
2240	0.7571428571	0.779914202
2241	0.7570578231	0.7798075773
2242	0.7570578231	0.7796859222
2243	0.7570578231	0.7795766402
2244	0.7570578231	0.7794641196
2245	0.7571428571	0.7793633909
2246	0.7571428571	0.7792599217
2247	0.7571428571	0.7791566187
2248	0.7571428571	0.7790596268
2249	0.7571428571	0.7789501787
2250	0.7571428571	0.7788350838
2251	0.7572278912	0.7787392545
2252	0.7572278912	0.7786374462
2253	0.7573129252	0.7785305724
2254	0.7572278912	0.7784134845
2255	0.7573129252	0.7783054482
2256	0.7573129252	0.7781969135
2257	0.7573129252	0.7780861368
2258	0.7574829932	0.7779689659
2259	0.7574829932	0.7778648325
2260	0.7576530612	0.7777540557
2261	0.7577380952	0.7776527457
2262	0.7577380952	0.7775494426
2263	0.7577380952	0.7774432332
2264	0.7576530612	0.7773337851
2265	0.7577380952	0.7772411113
2266	0.7578231293	0.7771410468
2267	0.7578231293	0.7770353356
2268	0.7577380952	0.7769270501
2269	0.7578231293	0.7768153599
2270	0.7577380952	0.7767069914
2271	0.7579081633	0.776596962
2272	0.7578231293	0.7764970637
2273	0.7578231293	0.7763963349
2274	0.7577380952	0.7762819044
2275	0.7578231293	0.7761835007
2276	0.7579081633	0.7760844328
2277	0.7579081633	0.7759847836
2278	0.7579931973	0.7758813975
2279	0.7579931973	0.7757680465
2280	0.7579931973	0.7756654908
2281	0.7580782313	0.7755637655
2282	0.7580782313	0.7754705935
2283	0.7580782313	0.7753715256
2284	0.7581632653	0.7752717933
2285	0.7580782313	0.7751788704
2286	0.7580782313	0.7750794703
2287	0.7579931973	0.7749774959
2288	0.7579931973	0.7748751893
2289	0.7579931973	0.7747716372
2290	0.7579931973	0.7746765552
2291	0.7580782313	0.7745620416
2292	0.7580782313	0.7744584064
2293	0.7579931973	0.7743629092
2294	0.7579081633	0.774253129
2295	0.7579081633	0.7741515698
2296	0.7580782313	0.7740423709
2297	0.7581632653	0.7739349158
2298	0.7580782313	0.7738390034
2299	0.7579931973	0.7737305518
2300	0.7581632653	0.7736265014
2301	0.7584183673	0.7735118217
2302	0.7584183673	0.773401045
2303	0.7584183673	0.7732862823
2304	0.7585884354	0.7731857196
2305	0.7585034014	0.7730925476
2306	0.7586734694	0.772988082
2307	0.7587585034	0.7728894292
2308	0.7587585034	0.772785711
2309	0.7587585034	0.7726829062
2310	0.7587585034	0.7725689739
2311	0.7588435374	0.7724543773
2312	0.7588435374	0.772342438
2313	0.7588435374	0.7722388858
2314	0.7588435374	0.7721506962
2315	0.7588435374	0.7720418294
2316	0.7588435374	0.7719450036
2317	0.7588435374	0.7718456035
2318	0.7588435374	0.771739311
2319	0.7589285714	0.771634181
2320	0.7589285714	0.7715320406
2321	0.7590136054	0.7714230907
2322	0.7589285714	0.7713199538
2323	0.7590136054	0.7712208028
2324	0.7590136054	0.7711271325
2325	0.7590136054	0.7710244107
2326	0.7590986395	0.7709283323
2327	0.7591836735	0.7708312573
2328	0.7592687075	0.7707276221
2329	0.7592687075	0.770618091
2330	0.7592687075	0.7705223447
2331	0.7592687075	0.7704155539
2332	0.7593537415	0.7703168181
2333	0.7593537415	0.7702085326
2334	0.7594387755	0.7701151945
2335	0.7593537415	0.7700171231
2336	0.7594387755	0.7699225393
2337	0.7594387755	0.769822724
2338	0.7594387755	0.7697226596
2339	0.7595238095	0.7696221799
2340	0.7595238095	0.7695133962
2341	0.7595238095	0.7694127505
2342	0.7594387755	0.7693215714
2343	0.7595238095	0.769225576
2344	0.7595238095	0.7691190343
2345	0.7595238095	0.7690253641
2346	0.7595238095	0.7689287873
2347	0.7596088435	0.768833041
2348	0.7595238095	0.7687354678
2349	0.7596938776	0.7686437905
2350	0.7597789116	0.768539491
2351	0.7597789116	0.7684405891
2352	0.7597789116	0.7683475001
2353	0.7597789116	0.7682585632
2354	0.7597789116	0.7681697923
2355	0.7598639456	0.7680654098
2356	0.7597789116	0.7679680857
2357	0.7598639456	0.7678669417
2358	0.7598639456	0.7677701989
2359	0.7598639456	0.7676744526
2360	0.7598639456	0.7675768794
2361	0.7598639456	0.7674865307
2362	0.7599489796	0.7673849716
2363	0.7600340136	0.7672812533
2364	0.7601190476	0.7671757082
2365	0.7600340136	0.7670738168
2366	0.7600340136	0.7669853781
2367	0.7602040816	0.7669007593
2368	0.7601190476	0.7668039335
2369	0.7602891156	0.7667027895
2370	0.7602891156	0.7666037216
2371	0.7602891156	0.7665047367
2372	0.7602891156	0.7663999389
2373	0.7603741497	0.7663068499
2374	0.7603741497	0.7662089445
2375	0.7603741497	0.7661120356
2376	0.7603741497	0.7660168706
2377	0.7602891156	0.7659191313
2378	0.7603741497	0.7658186517
2379	0.7602891156	0.7657247323
2380	0.7602040816	0.7656291521
2381	0.7601190476	0.765539966
2382	0.7602040816	0.7654355834
2383	0.7602040816	0.7653317821
2384	0.7602040816	0.7652362019
2385	0.7602040816	0.7651262556
2386	0.7602040816	0.7650390625
2387	0.7602040816	0.7649502916
2388	0.7602040816	0.7648536319
2389	0.7602040816	0.7647644458
2390	0.7601190476	0.7646657931
2391	0.7602040816	0.764574531
2392	0.7602040816	0.7644777882
2393	0.7602040816	0.7643849483
2394	0.7602040816	0.7642786558
2395	0.7602040816	0.764179837
2396	0.7602891156	0.7640769491
2397	0.7602891156	0.7639857701
2398	0.7602040816	0.7638917676
2399	0.7602040816	0.7637891289
2400	0.7602040816	0.7636931335
2401	0.7602040816	0.7635984667
2402	0.7602040816	0.7635043812
2403	0.7602891156	0.7634113753
2404	0.7602891156	0.7633225214
2405	0.7602891156	0.7632291833
2406	0.7602891156	0.7631252159
2407	0.7602040816	0.7630318778
2408	0.7602040816	0.762935052
2409	0.7602040816	0.7628325793
2410	0.7602891156	0.7627382447
2411	0.7603741497	0.7626485604
2412	0.7604591837	0.7625413544
2413	0.7605442177	0.7624476842
2414	0.7606292517	0.7623506092
2415	0.7607142857	0.7622485518
2416	0.7607993197	0.7621510616
2417	0.7607142857	0.7620573083
2418	0.7606292517	0.7619632228
2419	0.7607142857	0.7618724589
2420	0.7607142857	0.7617777922
2421	0.7607993197	0.7616797207
2422	0.7609693878	0.7615837253
2423	0.7609693878	0.7614890585
2424	0.7609693878	0.76139298
2425	0.7609693878	0.7613003063
2426	0.7609693878	0.7612081307
2427	0.7610544218	0.7611128827
2428	0.7610544218	0.7610215375
2429	0.7611394558	0.7609286146
2430	0.7611394558	0.7608295467
2431	0.7611394558	0.7607244998
2432	0.7611394558	0.7606348154
2433	0.7611394558	0.7605437194
2434	0.7611394558	0.7604500492
2435	0.7612244898	0.7603552993
2436	0.7612244898	0.7602612139
2437	0.7612244898	0.7601566652
2438	0.7612244898	0.7600607528
2439	0.7612244898	0.7599642591
2440	0.7613095238	0.7598731631
2441	0.7612244898	0.7597814858
2442	0.7612244898	0.759682584
2443	0.7612244898	0.7595837651
2444	0.7612244898	0.759490344
2445	0.7612244898	0.7594000784
2446	0.7612244898	0.759312304
2447	0.7612244898	0.7592216232
2448	0.7612244898	0.7591384161
2449	0.7612244898	0.7590347809
2450	0.7613095238	0.7589361282
2451	0.7613095238	0.7588562427
2452	0.7613095238	0.7587670566
2453	0.7613095238	0.7586857595
2454	0.7613095238	0.7585969886
2455	0.7613095238	0.7585034014
2456	0.7613945578	0.7584130527
2457	0.7614795918	0.7583255275
2458	0.7614795918	0.7582326046
2459	0.7614795918	0.7581396817
2460	0.7613945578	0.7580481704
2461	0.7613945578	0.7579524241
2462	0.7613945578	0.7578673071
2463	0.7613945578	0.7577725573
2464	0.7613945578	0.757672908
2465	0.7613945578	0.7575842202
2466	0.7614795918	0.7574903008
2467	0.7614795918	0.7573985405
2468	0.7615646259	0.7572970643
2469	0.7616496599	0.7571940935
2470	0.7616496599	0.7570953577
2471	0.7616496599	0.7570051751
2472	0.7616496599	0.7569111727
2473	0.7617346939	0.7568310381
2474	0.7619047619	0.7567496579
2475	0.7618197279	0.7566647899
2476	0.7618197279	0.7565672998
2477	0.7619897959	0.7564729652
2478	0.7619897959	0.7563820352
2479	0.7619897959	0.7562833825
2480	0.7619897959	0.7562016701
2481	0.7620748299	0.7561106572
2482	0.7620748299	0.7560234641
2483	0.7620748299	0.7559331985
2484	0.7621598639	0.7558439294
2485	0.7621598639	0.7557477679
2486	0.7621598639	0.7556628169
2487	0.7621598639	0.7555758729
2488	0.7621598639	0.7554853582
2489	0.7621598639	0.7553968365
2490	0.7621598639	0.7553091451
2491	0.7621598639	0.755215724
2492	0.7621598639	0.7551219707
2493	0.7621598639	0.7550306255
2494	0.7621598639	0.7549371213
2495	0.7621598639	0.7548481844
2496	0.762244898	0.7547604931
2497	0.762244898	0.7546734661
2498	0.762244898	0.7545821209
2499	0.762329932	0.7544978343
2500	0.762329932	0.7544124681
2501	0.762329932	0.7543259394
2502	0.762244898	0.7542396597
2503	0.7625	0.7541438304
2504	0.762414966	0.7540489975
2505	0.762414966	0.7539538325
2506	0.762585034	0.7538609926
2507	0.762585034	0.7537699797
2508	0.762670068	0.753673569
2509	0.762585034	0.7535891994
2510	0.762670068	0.7534986016
2511	0.762670068	0.7534093325
2512	0.762670068	0.7533146657
2513	0.762670068	0.7532367732
2514	0.762670068	0.7531476702
2515	0.7628401361	0.7530505952
2516	0.7628401361	0.7529618244
2517	0.762755102	0.7528765412
2518	0.7628401361	0.7527876043
2519	0.7629251701	0.7527000791
2520	0.7629251701	0.7526196953
2521	0.7630102041	0.7525256929
2522	0.7630102041	0.752438915
2523	0.7630102041	0.7523503102
2524	0.7630102041	0.75225473
2525	0.7630952381	0.7521642983
2526	0.7630952381	0.7520755275
2527	0.7630952381	0.7519889157
2528	0.7630952381	0.7518918407
2529	0.7630952381	0.7518107927
2530	0.7630952381	0.7517184511
2531	0.7631802721	0.7516364065
2532	0.7631802721	0.7515431514
2533	0.7632653061	0.7514606087
2534	0.7632653061	0.7513789793
2535	0.7633503401	0.7512850599
2536	0.7634353741	0.7511947113
2537	0.7635204082	0.7511069369
2538	0.7636054422	0.7510253906
2539	0.7636054422	0.7509386127
2540	0.7636054422	0.7508522501
2541	0.7636054422	0.7507717003
2542	0.7636054422	0.7506914826
2543	0.7636054422	0.7506045387
2544	0.7636054422	0.750518176
2545	0.7636054422	0.7504247549
2546	0.7636054422	0.7503290086
2547	0.7636054422	0.7502360026
2548	0.7636904762	0.7501506364
2549	0.7635204082	0.7500612012
2550	0.7636054422	0.7499825614
2551	0.7636054422	0.7498932923
2552	0.7636054422	0.7498085074
2553	0.7636054422	0.749724802
2554	0.7636054422	0.7496424253
2555	0.7636054422	0.7495671902
2556	0.7636054422	0.7494782532
2557	0.7636054422	0.7493982017
2558	0.7636054422	0.7493116729
2559	0.7636054422	0.7492305418
2560	0.7636054422	0.7491477499
2561	0.7636054422	0.7490659545
2562	0.7636904762	0.748973945
2563	0.7637755102	0.7489003707
2564	0.7638605442	0.7488128455
2565	0.7637755102	0.7487320465
2566	0.7637755102	0.7486505002
2567	0.7636054422	0.7485557504
2568	0.7636904762	0.7484702182
2569	0.7636904762	0.7483826929
2570	0.7636904762	0.7483052987
2571	0.7637755102	0.7482119606
2572	0.7637755102	0.7481329885
2573	0.7637755102	0.7480513592
2574	0.7638605442	0.7479723042
2575	0.7638605442	0.7478957403
2576	0.7638605442	0.747816187
2577	0.7639455782	0.7477308208
2578	0.7640306122	0.7476383131
2579	0.7640306122	0.7475526978
2580	0.7639455782	0.7474687434
2581	0.7640306122	0.747384955
2582	0.7640306122	0.7472951046
2583	0.7642006803	0.7472042577
2584	0.7642006803	0.7471179781
2585	0.7642006803	0.7470235604
2586	0.7642006803	0.746943758
2587	0.7642006803	0.7468638725
2588	0.7642006803	0.7467809976
2589	0.7642006803	0.7466939706
2590	0.7642006803	0.7466203962
2591	0.7642006803	0.7465372721
2592	0.7642857143	0.7464514908
2593	0.7641156463	0.7463628029
2594	0.7641156463	0.7462683853
2595	0.7641156463	0.7461871712
2596	0.7641156463	0.7461032167
2597	0.7641156463	0.7460213382
2598	0.7641156463	0.7459327334
2599	0.7641156463	0.7458518515
2600	0.7641156463	0.7457680631
2601	0.7641156463	0.7456908349
2602	0.7641156463	0.7456026454
2603	0.7642006803	0.7455122967
2604	0.7641156463	0.7454270966
2605	0.7642006803	0.7453369971
2606	0.7642006803	0.7452770415
2607	0.7642006803	0.7451957443
2608	0.7642006803	0.7451067243
2609	0.7642006803	0.7450193652
2610	0.7642006803	0.7449425522
